ID,t1,t2,t3,t4,t5
4252,0.60717963,-0.6542186,0.40754328,-3.6500046,3.99704738
4254,0.19751218,0.30709214,0.62187297,-3.0591864,47.0931563
4255,-0.8014497,-0.1966573,0.11624963,-2.4675712,72.2501204
4256,-1.1889732,-0.0057984,1.66175522,-1.1362207,64.914059
4257,NaN,NaN,-0.9903575,-2.1346299,-53.770328
4258,-0.2354536,-0.1329998,0.30704589,-1.0905438,43.7987761
4259,NaN,NaN,0.35772166,-5.8776921,0.4946892
4260,0.03043858,1.00085992,0.36626633,-4.7403149,58.5586242
4261,-0.2167859,NaN,NaN,NaN,NaN
4262,NaN,NaN,0.99536671,-2.604793,16.1460064
4263,-0.2720011,NaN,NaN,NaN,NaN
4264,NaN,NaN,NaN,NaN,NaN
4265,-0.7385232,0.65759494,NaN,NaN,NaN
4266,-0.3704282,NaN,NaN,NaN,NaN
4267,0.49786233,NaN,NaN,NaN,NaN
4268,-1.1309767,-1.371179,NaN,NaN,NaN
4269,NaN,NaN,-0.0829403,-0.4167162,36.8699966
4270,-0.9495637,NaN,NaN,NaN,NaN
4271,-0.6421801,NaN,0.63030737,-2.4466106,22.4201028
4272,NaN,NaN,0.63452458,-0.1403213,7.53110784
4273,-2.091815,1.54140524,2.22105197,-5.7089479,36.3488835
4274,-1.0630332,0.14810192,0.36151955,-5.2610796,34.9876692
4275,-0.1050803,NaN,0.3586702,-3.9735395,15.3796239
4276,2.08635023,0.60952294,1.35894662,-2.3320711,154.997944
4277,0.56414003,1.0006291,0.34314168,-0.7697796,85.980948
4278,NaN,-1.4181349,1.36341769,0.5472269,48.0597097
4279,-0.3456822,-0.2635741,1.05056441,-1.8414483,85.1603383
4280,0.20493063,-1.3051856,1.3037483,-1.0632786,33.92585
4281,NaN,NaN,3.06283082,-1.4063136,-6.0233396
4282,0.50381089,-0.3846129,-0.4495385,0.09477652,-12.920286
4283,0.27240466,1.5845203,0.4075434,-2.6500055,28.8490343
4284,0.05054255,1.96692393,1.22105294,-4.7089473,49.0858984
4285,6.96127209,NaN,1.32718956,-0.0832281,67.0123553
4286,0.10493294,0.47185338,0.20586114,-4.175397,-37.055124
4287,0.39118353,1.0053672,2.21535551,-4.1338649,3.04186597
4288,0.19563249,0.4728693,0.22105249,-0.7089478,66.8408643
4289,NaN,NaN,3.09993984,-0.2695801,18.7846853
4290,-0.3608117,-0.0731331,1.13181304,-1.4971423,-35.73019
4291,-0.1276267,1.42140979,1.12810293,1.83018486,-33.992108
4292,-0.8415901,-0.2067568,1.05264962,0.07583019,-76.061141
4293,1.23953094,-1.1571412,1.15778941,-2.018429,-17.440157
4294,0.42584569,1.41679676,0.32924667,-3.2910964,66.1627094
4295,NaN,NaN,-0.6784336,-1.4916131,106.683326
4296,0.06494925,NaN,NaN,NaN,NaN
4297,-0.0163062,NaN,NaN,NaN,NaN
4298,-0.0212874,0.13327115,-0.0633639,-2.2137342,62.3549577
4299,-0.5143934,NaN,NaN,NaN,NaN
4300,0.24283194,NaN,NaN,NaN,NaN
4301,0.63828029,NaN,NaN,NaN,NaN
4302,-1.2763924,NaN,NaN,NaN,NaN
4303,-0.0315632,1.05636259,NaN,NaN,NaN
4304,1.53930868,NaN,NaN,NaN,NaN
4305,-0.3072314,NaN,NaN,NaN,NaN
4306,-0.2857844,NaN,NaN,NaN,NaN
4307,-0.1887752,NaN,NaN,NaN,NaN
4308,-0.4228977,NaN,NaN,NaN,NaN
4309,1.01912621,2.7548568,NaN,NaN,NaN
4310,-0.5144966,NaN,NaN,NaN,NaN
4311,1.51554362,NaN,NaN,NaN,NaN
4312,-2.4876892,NaN,NaN,NaN,NaN
4313,0.01431023,0.57184402,1.40600988,-3.3670347,151.66813
4314,0.06513795,0.16883535,0.32015967,-2.5937083,123.16632
4317,-0.2907831,0.49423719,0.15470907,-0.592524,-53.589898
4318,-0.3515214,-0.9764461,0.14128697,-0.6561384,-14.116909
4320,NaN,NaN,0.23149612,2.23673789,143.319897
4325,-0.292027,NaN,NaN,NaN,NaN
4326,NaN,NaN,0.89748261,0.38030409,83.7500291
4327,-1.636966,NaN,NaN,NaN,NaN
4328,0.24512715,1.36815612,NaN,NaN,NaN
4329,-0.8022446,NaN,NaN,NaN,NaN
4330,-0.2758595,0.58641935,NaN,NaN,NaN
4331,0.7451129,NaN,NaN,NaN,NaN
4332,-3.897201,NaN,NaN,NaN,NaN
4333,-0.5681574,NaN,NaN,NaN,NaN
4334,NaN,NaN,NaN,NaN,NaN
4335,NaN,NaN,NaN,NaN,NaN
4336,-0.4887457,0.20187941,NaN,NaN,NaN
4337,-0.0761226,NaN,NaN,NaN,NaN
4338,-0.1989663,NaN,NaN,NaN,NaN
4339,NaN,NaN,NaN,NaN,NaN
4340,-0.444955,NaN,NaN,NaN,NaN
4341,NaN,NaN,NaN,NaN,NaN
4342,-1.3313715,NaN,-0.2273378,1.28235446,72.3770937
4343,0.39949709,NaN,0.79093745,-1.390396,-8.367918
4345,-0.4402865,2.83694595,-0.1121605,-4.0436809,-76.50566
4351,-0.6830151,NaN,0.22769887,-3.3798743,142.568818
4352,0.42682512,NaN,NaN,NaN,NaN
4353,0.25423278,1.23007026,NaN,NaN,NaN
4354,0.1072081,-0.0978369,NaN,NaN,NaN
4355,NaN,NaN,-0.1025174,-0.6196963,115.598973
4356,0.82214287,0.08246056,NaN,NaN,NaN
4357,-0.4438158,NaN,NaN,NaN,NaN
4358,1.63570131,NaN,NaN,NaN,NaN
4359,2.11232949,-0.3590293,NaN,NaN,NaN
4360,NaN,NaN,NaN,NaN,NaN
4361,-0.709206,1.28660427,NaN,NaN,NaN
4362,-0.0175442,1.13344481,NaN,NaN,NaN
4363,0.25181633,NaN,NaN,NaN,NaN
4364,-0.0224551,-0.894185,NaN,NaN,NaN
4365,-0.021968,NaN,NaN,NaN,NaN
4366,-0.5816165,NaN,NaN,NaN,NaN
4367,NaN,NaN,NaN,NaN,NaN
4368,2.28428467,NaN,0.78953232,-1.4924928,26.0761232
4369,-0.5547023,1.18165932,0.74667819,-3.8170984,27.3727661
4372,-1.1284894,NaN,0.89353614,-2.6187625,3.91139593
4373,-0.366159,0.73947528,0.88878823,-3.1395276,-15.974666
4374,-0.3145013,0.30423604,0.04123358,1.60124417,18.250437
4375,-1.5419341,-0.7580834,0.88783889,-3.0436803,-14.4147
4376,-0.4411902,1.26350734,0.6983651,-3.3621138,-49.177272
4378,-0.5868137,0.0850317,0.93635385,-3.3899426,7.71858731
4381,-0.0377215,-0.7710129,-0.1043871,-0.0093223,9.30862852
4382,0.9555955,0.26678069,1.22916427,2.04812135,71.4768324
4383,0.2941291,0.78254448,-0.2497492,-0.4204375,-23.460176
4384,-0.2279014,0.20222475,1.25198143,-4.7871745,4.60188429
4385,NaN,NaN,1.21260422,-2.0691774,68.5974517
4386,1.00342256,0.03132425,0.67399639,-2.3854016,51.2577243
4387,-0.0036076,0.44275084,0.58205308,-2.3081158,18.7200186
4388,-0.3733486,1.49972353,0.5848646,-5.1039232,6.29803911
4391,-0.9839192,1.36959666,1.55995827,1.14249601,42.6515301
4392,-0.3047248,-0.3732254,0.97451788,0.99175248,-33.048522
4393,-0.5101627,0.58869688,1.87209117,-0.7489314,33.4535576
4394,1.63169958,1.69547395,0.56470518,0.66326118,93.0895566
4396,-0.9053266,1.49304973,1.48404331,-2.57094,14.4467647
4397,-1.347762,0.80710566,0.94161767,-1.4176933,93.5070672
4398,-1.4434874,0.65343376,-0.7489552,0.47982393,10.2234707
4399,-0.5456896,NaN,1.83374581,2.50344403,16.1695254
4400,-1.1895693,-1.4678419,-0.1809231,0.40883394,51.3604325
4401,-0.8895119,1.34036908,2.80918152,-0.9382956,45.9914324
4402,0.49979609,1.72232994,0.66131549,-1.7725186,39.2895587
4403,0.01551365,1.81099382,1.67537352,-0.7515574,-22.059456
4406,2.09321689,0.74637912,0.5047146,-1.2032549,35.4734212
4409,-0.2015632,1.15552392,0.68521472,0.96311609,-49.724398
4411,-0.8372148,-1.5883288,2.49702601,-1.0226812,61.1239896
4412,-0.0283425,1.28784401,0.46293766,-1.4870549,15.0067924
4413,-0.6255646,0.280043,0.65580135,-1.1287924,-25.273543
4414,-1.4380022,-0.864543,0.17607049,-0.421599,145.129088
4415,NaN,NaN,1.43825063,6.33992053,109.945383
4416,0.48369032,1.47960278,0.54795309,-2.63285,53.4940784
4418,1.64073637,1.36275912,0.55498217,-1.1223705,22.4381358
4419,0.15263351,-0.5937241,0.73991251,-1.0881976,16.9444433
4420,0.8887433,-1.8381685,0.72506948,-0.6488896,8.78145074
4421,0.27960855,1.55068162,1.29116883,-4.9223901,-15.840718
4422,0.17585871,0.09854086,1.54373512,-0.93914,81.1910717
4423,0.26567672,1.29753745,1.40391096,-3.875316,50.131631
4424,-0.195794,0.42224296,1.37607739,1.15993538,179.761687
4425,0.55612325,-0.4214026,1.50091659,2.18013314,40.3884536
4426,-2.2877267,-0.6172855,0.43730179,-3.5642321,113.031349
4427,0.04543783,0.4300625,2.40125964,4.93756575,67.0396645
4428,NaN,NaN,1.42970616,-1.7974572,68.3073708
4429,-0.8478393,1.19532006,2.42875601,-0.701611,66.5053686
4430,0.16289352,-0.2248499,1.40921247,0.49892229,38.6016945
4431,-1.2854473,0.31460346,0.90213789,-2.5335318,37.3305737
4433,-0.8554974,-1.7474242,0.78815362,-2.1034439,57.2794054
4435,NaN,0.10463409,0.54935847,-0.5307551,69.5801059
4436,-0.9851818,0.10184295,1.42400851,1.77762393,48.3033378
4437,-0.4257601,1.8374163,0.28273386,-2.5349666,41.2572696
4438,0.39617714,1.30658886,0.44131456,0.16538538,59.8345752
4439,NaN,NaN,0.89977925,NaN,22.5354366
4440,-0.6925463,-2.2758026,1.0333691,NaN,99.1084777
4441,-0.3629735,0.73264454,1.43601885,0.25201323,89.3627351
4442,0.09595471,-0.2619857,0.26726991,-1.6580231,114.355306
4445,-0.1997634,0.75755409,1.4150773,-2.8325739,65.8943035
4446,-0.2920338,3.66978925,2.27992161,-2.7391584,67.1242866
4447,-0.5945322,1.27151247,1.27429873,0.85245665,92.4402996
4448,0.49929159,1.47832398,0.4609958,0.59473114,-12.568401
4449,NaN,NaN,0.33936145,-1.3303709,29.7097495
4450,-0.0303105,-1.9336668,0.34410857,-1.8096062,65.2298148
4451,1.23067535,-1.1990496,1.43186312,-2.1993488,-13.610241
4452,-1.2373261,1.89480334,0.34031069,-2.4262177,44.5927463
4453,-0.3930028,1.89376966,1.44693761,-2.4262297,52.1395739
4454,-0.1457232,1.30070113,1.46099587,-2.4052694,-5.0573676
4455,0.43822421,1.47256403,0.4255926,-4.2698941,2.9139619
4456,0.06998417,0.65799145,0.36137486,-2.8063863,24.5526123
4458,-0.6563196,-0.6513784,1.43186324,-0.1993485,1.96578496
4459,-1.3709699,1.03381884,0.42426764,0.56742658,-28.088254
4460,0.38392421,-0.4685282,0.44325614,-5.3495118,103.250754
4461,-0.693804,1.51434003,-0.1929964,NaN,-125.67045
4462,-0.0252708,0.35364547,-0.7078399,-1.5611703,-110.59941
4463,-0.0252736,0.0111844,1.28019768,-0.9960262,9.04294476
4464,-0.9417335,0.30252785,1.28779413,1.23719907,59.0429776
4465,NaN,NaN,0.31725695,NaN,32.5800705
4468,-0.9931789,0.12015074,-0.866678,-3.1011232,150.790835
4469,-0.2664193,1.86062119,2.21682494,-0.9168024,-57.761928
4471,-0.65093,1.1818716,1.31812932,-0.9362183,-21.051238
4472,-1.8792029,-0.7310794,0.32091979,NaN,-84.786807
4473,-0.9521806,-0.4109201,0.61036453,NaN,86.4892258
4474,NaN,-2.477552,2.57078177,NaN,36.1202239
4475,-0.9492446,-0.3265013,-1.0207522,NaN,-13.543744
4476,3.42261142,1.71733367,3.57325601,NaN,37.4622447
4478,-0.924561,-1.5189266,1.21566124,-0.0624223,-7.5729825
4480,-1.0448722,0.97143184,1.06583369,NaN,66.1891909
4481,NaN,NaN,0.80189476,NaN,91.0270302
4482,0.57410386,-0.1038728,0.29917851,2.84033581,67.1780937
4484,NaN,1.63286588,0.46097659,-3.3536615,-13.674096
4485,1.1841327,0.07539422,NaN,NaN,NaN
4486,-0.0361859,-0.262687,1.19935001,-2.3494928,-20.019945
4487,-0.6752905,-0.3006503,1.33237112,-1.3739212,99.2907576
4488,-1.1098573,1.39006829,0.31718044,-3.8403714,3.94881125
4489,-0.495561,-2.136758,0.22096355,2.3118157,-3.0089898
4490,0.53826812,1.00413169,0.31773425,-1.8498334,-7.7819115
4491,0.68124907,-0.5311757,0.30448066,-1.7854271,55.9120905
4492,0.10811222,0.03713027,0.34097076,-0.0491484,96.572714
4493,NaN,0.05330882,1.31433168,-2.5528309,5.56178766
4494,-0.8228365,-1.1423598,0.20441322,-1.3261131,112.930704
4495,-1.921121,0.57625767,0.31148337,-3.2652897,-13.793231
4496,-0.2717404,1.9162138,0.19699646,-2.1453363,41.5027613
4497,NaN,0.22214476,0.32667504,-5.7988404,89.4327805
4498,-2.2060854,2.51094883,0.24013109,-3.078122,63.3347412
4499,-1.4832916,-0.0247414,NaN,NaN,NaN
4500,0.33979744,-0.7452566,-0.0710239,NaN,-12.397476
4501,-1.4928562,NaN,0.57924506,NaN,-14.640951
4503,0.17115506,0.90441899,1.21831243,-2.8753034,31.0450154
4504,-0.3174929,0.03560025,1.29652804,-3.3467836,124.753138
4505,-0.88592,0.99554016,1.23063634,-3.1196539,4.96171957
4506,-0.1691223,0.92552396,1.20597693,2.11830422,-14.272973
4514,0.01247735,0.39116705,0.21657966,-0.1332196,-31.257931
4515,-1.2803912,1.16107668,1.21584817,3.21217488,37.4787899
4516,-1.1922459,-0.6919972,0.85041989,NaN,45.8470718
4517,-0.6844246,0.22025118,1.23662102,NaN,-16.737938
4518,-0.946763,-0.6221385,0.57664453,-0.9928798,20.5485151
4519,-0.6060845,0.08608866,1.11055528,-1.8840454,-18.628459
4520,-0.4263147,0.58916177,-0.4277901,-2.591669,-39.433493
4521,-0.314754,-0.8255177,1.01531069,-0.8526591,-70.306456
4524,-0.2287713,1.3271168,0.25544617,-1.2385183,68.7591818
4525,NaN,-3.8376132,1.21110035,0.69140953,14.096767
4526,-0.6718092,0.52790738,NaN,NaN,NaN
4527,-1.1069701,1.44413573,1.20149611,-3.2155505,-8.5778543
4528,2.65633599,1.02846014,0.35923225,-4.2938282,44.1469642
4529,-2.001852,1.77862555,0.48395296,-4.6758026,17.1834687
4531,0.21777728,1.53696976,2.35068746,-2.4312059,4.65895491
4532,-0.5164203,-1.6250459,-0.8459389,-2.0719043,-35.242602
4533,0.23134153,NaN,0.78022861,3.26898774,33.6764093
4534,0.29337081,0.79560955,0.70848585,1.81730309,-5.5126326
4535,-0.9435197,-1.5480705,0.73693606,-1.6222006,10.0273993
4536,NaN,2.02357752,-0.1133534,-0.0833903,79.4033217
4539,NaN,NaN,0.35828366,-1.1979813,67.0849871
4541,0.59248161,-0.321048,1.201559,-3.3171798,27.7470881
4542,-1.348455,1.34176657,1.30993615,-1.0659651,127.00997
4543,NaN,NaN,1.35923219,-3.2938274,86.7669676
4544,-0.2629542,0.31966157,1.20225219,-1.4350962,111.335059
4545,-0.059121,0.70161834,1.15082836,-2.7573544,25.7422929
4547,-0.0358692,0.07705269,1.0439637,-1.4476607,88.5654277
4548,-0.5712246,-0.5365049,0.4476134,-2.517896,25.3230049
4549,0.16568976,1.0294374,0.46223092,-0.9032606,70.3327277
4550,NaN,NaN,0.52242838,-1.9674055,-39.437199
4551,0.07612292,0.53034932,1.46219268,-2.4887419,-36.265044
4552,-2.5446954,-0.9959066,0.4593828,-3.6157201,60.2777343
4553,-1.9591615,-1.2893077,1.53251926,-2.2637927,0.52048797
4554,0.35450174,0.69054297,0.53251921,-2.2637928,11.7935457
4555,-0.7773221,0.75025474,0.58021377,-5.1237869,122.448943
4556,-0.1552519,1.43894974,0.50804623,-1.3341529,95.8750701
4557,-0.7637227,0.32827407,0.53536771,-1.5513328,30.5435349
4558,-0.7119537,2.40706326,0.53762036,-0.5009569,62.5238089
4559,-0.0227817,0.13800655,0.19289519,-0.4516431,40.4259243
4560,0.799219,0.67388477,0.35354021,0.98270469,103.210956
4561,0.08770541,-0.1447642,-0.1426813,0.67742982,-4.6249753
4562,0.0929145,-0.0127797,1.52130031,-1.3985589,40.0350325
4564,NaN,NaN,0.53441777,-2.4554861,40.319526
4565,2.23361235,0.73251601,-0.892409,-4.383304,45.2668141
4566,1.56410865,3.19846529,1.53097381,-0.8300284,40.0288093
4567,-0.5605975,1.34331094,1.52337778,-1.0632531,-9.0512145
4570,-0.2095745,1.59637308,0.30934299,-3.8926533,-84.40038
4571,-0.1799146,0.73713633,0.53322863,-2.5565231,17.235052
4572,-0.8160102,1.60268505,0.68111289,-0.6585071,-34.908941
4573,-0.6653408,-1.7250589,1.71507299,-1.3858781,172.980887
4574,-0.4172954,0.26820667,0.67408437,-2.1689865,-4.2338584
4575,0.8450792,0.77932244,-0.9614304,1.40319598,106.54881
4576,-0.1144821,-1.4920741,1.52242857,0.03259424,-0.3692065
4577,-1.2424,-0.8919215,0.19289523,-1.4516434,109.428864
4578,-0.6715823,-0.4118913,0.70768712,-4.0501895,-86.745008
4581,NaN,NaN,1.31015276,-1.0670845,86.4223886
4582,NaN,NaN,1.29401248,-1.4376871,-12.875589
4583,NaN,NaN,0.72192929,-0.4878932,3.70394924
4585,-0.3557242,-1.8622937,1.72840907,0.15179816,183.715354
4589,NaN,NaN,0.64348673,-2.197157,-71.558288
4590,-0.020967,1.47329256,1.29496168,-1.533534,0.90040658
4594,NaN,NaN,0.20400072,-0.626981,-33.66565
4595,-0.883456,2.28838151,-1.3832237,-3.1369829,51.3487201
4597,0.03678946,-0.753308,1.59428405,-1.7705211,153.809772
4598,NaN,NaN,-1.3846287,-1.2390796,61.7847165
4599,-1.3052964,NaN,-0.3621358,-2.6055408,-36.374284
4600,NaN,NaN,0.60974726,-5.6474641,95.4706857
4601,-0.2094787,-0.0446498,1.63364628,-2.9118294,-10.119254
4602,NaN,0.42430403,0.47835946,-2.0413085,-7.6110607
4603,-1.2189864,-0.3383126,0.71433372,-3.7211184,-13.216011
4604,NaN,NaN,0.48215724,-2.4246955,28.4159356
4605,NaN,NaN,0.72990251,-2.8656353,39.8036409
4606,-1.0218909,-0.2397271,0.7088746,0.89921752,28.4706672
4607,-0.7093247,-1.9819224,2.19032117,0.05585021,18.4706379
4608,0.22797393,0.3804154,1.0715742,-3.019695,-33.679316
4609,0.06673557,0.57171201,0.31035453,-1.0537389,22.1582827
4611,0.69094339,0.44319349,0.47930906,-1.1371555,9.8979352
4612,-1.7477948,-0.6407947,0.48500566,-3.7122359,46.9349398
4613,-0.6902634,-1.4862327,0.70863674,2.85396233,-37.942993
4614,NaN,NaN,0.72287855,-1.5837399,51.8780088
4615,NaN,NaN,0.73732469,0.68971307,62.1596708
4616,0.16407771,-0.9384337,1.17547797,1.1451575,27.9136615
4617,0.91538437,-2.9927052,-0.3777106,-3.7231598,-1.538301
4618,0.94482786,1.5870922,2.06786339,1.9376317,-31.675334
4619,-0.6177144,-0.1094448,2.17918886,-1.1121703,34.4936711
4621,-0.0439974,NaN,1.22535333,-3.2916322,-22.844235
4622,2.6273817,NaN,1.2337887,-1.6790548,-59.654238
4623,NaN,NaN,0.73427208,-1.7339025,128.315013
4626,0.83010855,1.03869567,0.57762144,-2.3885398,33.856773
4627,0.94130348,1.20909867,0.56812757,-1.4300715,-24.283255
4628,-0.46802,0.89994299,1.71053538,-2.3377319,-18.563008
4629,0.82862364,0.54175286,1.71623241,-3.9128121,17.7999629
4630,NaN,NaN,0.33968818,-2.0018757,-50.071353
4631,-0.406549,0.99769438,2.13619929,-0.5369919,43.2840424
4632,-0.5882197,-0.301395,1.46550121,-2.7299628,-46.9119
4633,1.18316656,NaN,1.24784657,-0.6580935,-100.13721
4634,-0.6946812,NaN,0.23800569,-3.3727668,-55.551205
4635,-0.5968551,1.96618508,1.23941179,-3.2706713,-61.920232
4636,-0.3457716,NaN,0.25346985,-3.2497087,-125.61524
4637,-0.7706295,NaN,-1.2816753,-0.8021128,33.6208116
4639,NaN,NaN,0.93334068,0.60686889,-60.31092
4640,NaN,NaN,1.57192443,0.18654027,21.667701
4641,1.37519488,0.40545911,-1.2788632,-4.5979192,29.757765
4642,NaN,NaN,0.7076869,-6.05019,-14.102963
4643,NaN,NaN,0.34538536,-3.5769568,-2.6354015
4646,-0.1254056,-0.8219054,0.63629356,0.93246516,64.7717309
4647,0.69600712,2.16327109,1.88852049,-0.8291114,-40.299124
4648,0.95017809,1.38810134,0.8491577,-0.6878024,134.700883
4650,-0.7048481,3.99139942,0.56907605,0.47408169,11.3097645
4651,NaN,NaN,0.34918362,-1.960344,27.802615
4652,-0.5890961,0.46283036,0.66341136,-0.0473867,71.022074
4655,-0.0049291,0.05795529,0.86743301,0.63944584,57.7358392
4657,NaN,NaN,0.34443614,-2.4811103,5.39361498
4658,-1.198933,0.151602,0.34823358,-3.8644985,29.2036084
4659,1.77653092,-0.390709,0.44772618,-1.7411851,55.5659711
4660,NaN,NaN,1.31628296,-0.1836669,59.8944436
4661,0.13643441,-0.8065433,1.09620183,0.95841188,16.7215411
4662,-1.2313464,-0.6131653,1.18897322,0.27524492,66.0645817
4663,NaN,NaN,1.13702052,-2.4521823,38.4325319
4664,-0.3464812,NaN,1.10980832,0.85821417,28.128609
4666,NaN,NaN,1.15352063,-3.603296,4.47366938
4668,-0.0498056,-0.3516577,1.12217818,0.41712535,56.682547
4669,0.78411291,-0.0558685,1.28863434,-1.3267511,18.9439401
4670,0.26433538,0.12891768,1.28583797,-2.2284192,79.5499712
4671,-0.4255532,0.20971858,0.24149212,-3.298493,29.3385532
4672,-1.2083244,0.90870144,0.2357949,-0.7234122,-6.8064709
4673,-0.2020331,-1.1534912,1.13949433,-1.6419111,54.0859717
4674,-0.3182551,0.46675751,0.24432077,-1.3102411,12.4818879
4675,0.99636585,1.05859807,1.29031167,-1.7857486,-6.6450375
4676,-1.3676357,-0.0669536,0.338134,-1.5298663,1.00511385
4677,2.01893685,0.35237495,0.24244161,1.60566087,46.8935748
4682,0.44259735,0.7643051,1.15009725,-4.8934357,22.5239947
4683,-0.4991051,0.14015837,1.41686565,0.8542331,-16.654745
4684,-0.5852116,1.81461676,0.33718448,-2.4340195,-1.2088548
4686,0.70719761,0.95142939,0.16301473,-0.5617644,84.7437401
4687,0.1045829,1.56660436,0.16681241,1.05484747,108.412646
4688,-0.0248275,0.03602676,1.341932,4.08674643,27.2001602
4689,-0.2011356,0.10550564,1.1487728,-3.9869946,28.4770033
4690,2.44046471,-0.0354222,0.2367443,-2.8192577,13.7945677
4691,-1.276132,1.13520264,1.01208959,-1.8721832,-20.31339
4692,NaN,NaN,0.33148791,2.14106182,-28.70387
4693,0.97151161,-1.2112337,1.34288166,-0.0090992,40.2611114
4694,-2.7087869,-0.4239075,0.16396405,0.34238868,98.8106873
4695,-1.3219005,1.17564677,0.15162114,-0.4116027,20.9656867
4696,-0.2887179,-1.2409597,0.15162136,-0.4116016,20.9657043
4697,-0.0136372,0.85880637,1.12491546,0.32893552,149.363992
4698,0.53707678,0.50572698,2.14592414,3.16347858,-11.499321
4699,-0.0032826,0.66936744,0.82681804,-1.3575258,49.9852471
4701,NaN,NaN,-1.3512273,1.87593799,10.1876741
4702,-0.9534155,0.50578355,2.23831437,-1.3348597,17.8952579
4703,-0.3448323,2.26525781,-0.3965122,1.03801175,-56.254731
4704,2.01921562,-0.0312469,0.79768827,-1.422086,46.011314
4705,-1.3358132,-0.7437803,2.27171206,-0.5407995,31.8222598
4707,0.79026771,-0.3139221,1.31368452,-2.6528898,80.5533773
4708,1.0948012,0.74854057,0.37913043,-1.5297233,19.6465469
4709,-0.2434886,0.67756947,1.32561302,-0.810856,26.98245
4710,2.69227024,2.30140941,0.33338658,-3.0506324,0.30312398
4711,-0.7926442,0.85989263,0.77913402,-1.975453,44.8722724
4712,-0.7518911,0.80156929,2.15172867,2.06276288,-25.675724
4713,0.41908826,0.31083097,0.27865152,-1.1378462,-8.5740242
4714,-0.1246106,-1.3498421,-0.1735307,-1.7371862,29.2689331
4715,-0.87035,-0.8611829,-0.3157794,-1.0296614,-45.894119
4716,NaN,0.2462298,0.85790947,-0.4067849,-19.527782
4717,NaN,1.29002111,-0.1703704,-3.153333,68.271268
4718,0.13678689,2.2258615,0.31854661,0.73452391,156.142209
4719,NaN,NaN,0.32579166,-0.2838555,-36.874878
4720,NaN,NaN,1.3447802,3.79920659,83.6071162
4722,0.01835868,2.43136321,1.33401014,-2.1424182,97.8791934
4723,NaN,NaN,0.34288105,-0.0090995,88.3671172
4724,-0.8155322,1.50313398,1.23430494,-2.2079202,-34.690407
4725,-0.4335449,1.38160553,1.37829187,-2.800225,70.2414989
4726,NaN,NaN,0.2400023,1.21699816,8.5375968
4727,NaN,NaN,0.46284056,0.30107163,-46.577903
4728,NaN,NaN,0.24380016,-1.1663893,32.4895405
4729,0.10086287,1.43008698,1.2146025,-1.8101806,54.2379315
4730,-0.6429527,0.01755192,1.37775619,-1.072756,-35.288862
4731,0.3250669,-0.1614019,0.77427365,-3.8348744,101.424908
4732,0.02551285,1.18121072,-0.1947981,6.41123909,-34.377081
4733,NaN,NaN,0.41629924,-3.2311081,22.4212903
4734,NaN,NaN,1.37712579,1.94353161,-86.010924
4735,NaN,NaN,0.47138602,-4.5615489,28.3401282
4736,-0.1118366,-0.6514477,0.38956451,3.71279203,-92.55451
4737,-0.087702,1.05007127,1.38704744,-2.0987086,-40.229514
4738,-0.3631656,1.01045845,0.43025925,-4.0473751,117.883351
4739,-0.7488647,1.51060544,2.39709057,NaN,-4.6038892
4740,0.84943773,0.31853675,-0.1435014,NaN,-70.848762
4741,1.23474507,-0.6421897,1.78576644,NaN,-56.270862
4742,-0.8717778,-0.5745356,2.34761312,NaN,-14.738883
4743,-0.6110896,-0.6612299,1.52078471,NaN,84.6821549
4744,0.53299521,NaN,0.37111455,NaN,6.69713394
4746,-1.0155123,1.26346204,1.62155136,4.21492839,99.5065069
4747,-0.2724306,2.38707341,0.45619397,-0.0279989,-38.02885
4749,NaN,NaN,0.34644206,-1.3750325,26.1120615
4750,NaN,NaN,1.83267115,NaN,-24.771041
4753,-1.0246705,-0.5093425,1.81164334,NaN,-11.119106
4754,0.65502302,1.00425798,1.70526535,NaN,-70.430052
4755,0.02903329,1.1516349,1.68734805,-3.8790066,1.73527842
4756,NaN,NaN,1.33314922,-2.0331752,-45.115876
4757,NaN,NaN,1.29959906,-1.057241,-27.443719
4758,-0.2043342,0.50615327,2.58672597,-2.7061537,79.4887877
4759,NaN,NaN,2.03585472,-2.4570417,98.2142837
4760,-0.4671164,0.0016448,2.50764181,0.85220491,65.6273696
4763,0.3999848,0.78702796,1.32436211,-2.5716577,-38.904721
4764,0.11264577,1.75375685,-0.3448608,-0.0733855,136.963579
4765,NaN,NaN,-2.1632927,-1.3305076,13.4852706
4766,NaN,NaN,0.41587163,0.49652221,61.7332504
4767,NaN,NaN,1.28455607,-2.7807676,-10.639726
4768,NaN,NaN,0.28170742,-3.4932276,-28.497694
4769,NaN,NaN,1.32531099,-3.6675047,-10.290718
4770,NaN,NaN,1.28550498,-0.8766148,2.84237318
4771,NaN,NaN,1.28550478,0.12338603,6.67632818
4772,NaN,NaN,0.2902519,0.64415208,36.9792973
4773,NaN,NaN,1.34050284,-3.2010542,98.8862868
4774,NaN,NaN,1.10353129,-2.9982678,-47.646141
4776,-0.5341127,-0.7710832,1.70012546,-0.8063095,-32.99146
4777,NaN,NaN,1.28645394,-0.9724611,16.6533317
4778,0.45636825,-1.8613681,0.71772269,2.84225727,-73.65153
4779,0.11646102,-0.1237868,0.81173048,3.52998142,-22.984542
