Id,ebv1,ebv2,ebv3,ebv4,ebv5,acc1,acc2,acc3,acc4,acc5
4040,0.27360172,2.37985801,0.18854357,-2.3557699,9.66273386,0.39133761,0.53818632,0.72147003,0.81441833,0.82567192
4041,0.02340683,-0.0714165,-0.1035923,-2.5132838,39.2266479,0.41240314,0.54322487,0.76943239,0.84510647,0.85036101
4042,0.53124424,1.88349987,0.5031057,-2.7867084,81.7654246,0.54357104,0.70618576,0.75807086,0.69884304,0.84674054
4045,1.25419173,2.99652953,0.52814869,-0.0324446,22.4918545,0.36216639,0.58264511,0.74479953,0.82733027,0.83777768
4046,-0.0966583,2.12486309,0.23738845,-1.4153421,23.9428455,0.41895254,0.60013051,0.79491623,0.86286172,0.87125046
4048,-0.0615083,0.50665847,-0.0677607,-2.3290277,-24.128445,0.28901941,0.40334493,0.83425321,0.89465632,0.90213499
4049,0.62624073,1.45082192,-0.7010109,-0.3387057,16.9317768,0.42455897,0.55772216,0.56587935,0.67561802,0.69238008
4051,1.02624294,2.06725626,0.58936671,-1.7637587,19.6829008,0.23504009,0.48700953,0.6600982,0.76567551,0.77943827
4052,-0.1622055,0.21467248,0.19424622,-2.4314439,-5.9275645,0.44564177,0.54971064,0.56046417,0.67346944,0.69106962
4053,-0.0142588,-0.0672695,0.19230817,-4.0700371,21.9069395,0.47026157,0.56562474,0.56057671,0.67365466,0.69106962
4054,0.56767559,0.68251336,-0.0412765,-2.9495697,30.2584508,0.48968669,0.52080997,0.5605953,0.67368061,0.69106962
4056,-0.1823615,1.51880962,0.41920565,0.42858174,-3.4880079,0.45509794,0.61398081,0.82763733,0.88708568,0.89272278
4057,0.17883598,1.59886789,0.26404298,-1.1132367,-29.914485,0.48182204,0.57924672,0.56593488,0.67679229,0.69375482
4058,-0.1270042,1.7665284,0.19102509,0.06097851,-17.663319,0.42986506,0.56139566,0.55735524,0.67419729,0.69144905
4059,-0.0272831,2.33180685,0.07142166,-0.5767153,25.2448755,0.46392245,0.587647,0.55743544,0.67430896,0.69144905
4060,1.108833,0.81005412,0.54761612,-0.334259,-27.609179,0.45104453,0.6030442,0.68400914,0.78879827,0.80035424
4061,0.12379383,1.64193168,0.88116421,-0.782112,2.13956156,0.52234033,0.67094918,0.74599725,0.8574087,0.86489649
4062,-0.9690422,0.37987892,0.56211019,-0.6583889,7.11827647,0.46630314,0.58504268,0.64598469,0.75621004,0.76068768
4063,-0.1961018,0.06328067,-1.0557815,-1.1989448,27.4996789,0.3357991,0.47072028,0.83554853,0.89441449,0.90308446
4064,0.1453677,1.86354539,0.72167476,-1.9388589,30.2299829,0.37978879,0.56555497,0.71718625,0.80934677,0.82094036
4065,1.42464315,2.54814298,0.13190256,-3.3910868,-4.514907,0.42722297,0.62453508,0.84290012,0.89823433,0.90523805
4068,-0.1265423,1.29996932,-0.1931875,-0.6283246,42.8191363,0.4568509,0.61666212,0.78968317,0.85899484,0.86760326
4069,0.59742145,0.98171894,0.40898204,-1.352414,19.6275253,0.42428288,0.55538193,0.73707357,0.8228595,0.83353938
4070,0.01671349,1.57360603,0.32529232,-0.4091063,29.6210765,0.36041597,0.53610104,0.81206443,0.87909013,0.88698848
4071,-0.1707878,1.41648781,0.06233555,-1.1772166,17.3132269,0.42019033,0.58256583,0.5539525,0.67145341,0.6888602
4072,1.0337097,1.82142862,0.32911644,-2.5263372,27.7670971,0.44569388,0.5080927,0.7305935,0.80196439,0.81181078
4073,-0.0508521,0.23696813,-0.0535573,-2.3895542,10.480568,0.39488093,0.56419074,0.74251063,0.82967377,0.84013437
4074,-0.093718,1.82171685,0.20668201,-2.1036093,62.4644986,0.48426735,0.54140355,0.56661844,0.67820449,0.69491467
4075,-0.1893244,0.58198505,0.13596648,-3.6525489,26.1993418,0.48509099,0.59800859,0.55743488,0.67530679,0.69258358
4076,0.14847309,1.73291535,0.41160612,-2.1585551,46.2453047,0.38466316,0.59473494,0.80805653,0.87184342,0.88048868
4078,-0.5896421,2.19269662,0.15879899,-1.8692931,34.2256075,0.42719629,0.59390422,0.54255457,0.66891147,0.68703855
4079,-1.373266,1.90572761,0.63961302,-2.2748321,38.3010781,0.55641226,0.68847366,0.56279432,0.67737421,0.69435306
4080,-0.2768203,-0.305998,0.37248665,-1.4385342,3.3831536,0.51599185,0.67513134,0.64812984,0.79429827,0.81317362
4081,-0.0427482,1.77847314,0.20824082,-0.6160703,-4.7294025,0.43226092,0.59356217,0.79353505,0.86433876,0.87292662
4082,-0.067238,1.9605727,0.34131353,-2.109641,4.07341884,0.47583546,0.64233924,0.84287232,0.89582379,0.90008934
4083,0.56863197,1.46447492,0.18238801,-3.2687854,-16.447698,0.79714067,0.86798278,0.56621812,0.67681612,0.69404353
4084,0.2715049,1.28594947,0.03272941,-2.2868798,-14.137917,0.55787161,0.63489259,0.56640535,0.67712166,0.69407607
4086,0.34989123,1.73527848,0.11203327,0.53237639,68.7780155,0.47101782,0.62093558,0.57644323,0.6819217,0.69816783
4087,0.52065779,1.09039847,0.34793928,-0.1098254,26.7609196,0.42904666,0.56525356,0.57646046,0.68196593,0.69816783
4088,-0.1424487,1.60186092,-0.1182661,0.26366983,29.5616467,0.47676481,0.54281025,0.57646476,0.68197361,0.69816783
4089,0.42482063,1.70841803,0.57978718,-0.3489516,43.5678402,0.43897423,0.56914759,0.57647458,0.68198924,0.69816783
4091,0.61127831,2.24098878,0.63849125,-0.3856022,48.1670383,0.43287083,0.60979833,0.79869734,0.86176626,0.86777139
4092,-0.6347652,2.95848163,0.73512338,0.36578321,24.5254845,0.58666258,0.72487,0.81818734,0.86100556,0.86930941
4093,0.30350357,2.85326445,0.13841709,-1.9117432,20.570891,0.41534243,0.62006353,0.77692881,0.85034649,0.85939119
4095,-0.4397419,1.15909217,0.61323063,-2.2347185,23.4410892,0.43659015,0.65362014,0.7983716,0.8573507,0.86541837
4097,0.02150757,0.77821567,-0.2121317,-2.8337077,52.5598913,0.42120635,0.57600238,0.80191726,0.8723327,0.88066505
4098,0.27565841,0.23105808,0.31844294,-1.9952351,60.1646781,0.34225615,0.40784096,0.55094656,0.67082931,0.68862206
4099,0.48382228,0.19846359,0.32420533,-1.803954,14.5737087,0.52407294,0.63755548,0.55100821,0.67097881,0.68862206
4100,0.61178118,-0.085281,-0.0738626,-0.7758243,60.2001338,0.40722531,0.54115022,0.55089495,0.67104187,0.68870248
4104,-0.3638114,1.97170399,0.47568364,-0.9209459,61.8426104,0.45350234,0.58980557,0.57140761,0.67880717,0.7870663
4105,-0.7283377,0.58408988,0.41657972,-0.6851952,67.0526443,0.47302849,0.66305065,0.81381797,0.87047182,0.87903937
4106,0.27534801,1.38167561,0.30882382,-3.6800526,6.34967429,0.38334234,0.57754538,0.74550667,0.82657046,0.83685966
4108,-0.5392395,2.12239797,0.12708711,-2.4166278,33.6658417,0.40705896,0.61201728,0.78686317,0.8536914,0.86267195
4110,0.06908681,2.30534902,0.35632198,-1.1021069,21.1916475,0.47111598,0.61264384,0.7835286,0.85244989,0.86128367
4111,0.01827337,0.96757569,0.39925005,-1.9551369,54.6887799,0.49377889,0.63951413,0.81237135,0.86847303,0.87611349
4112,-0.1275646,2.08968856,-0.1052857,-1.6158654,-24.126993,0.45304028,0.57107759,0.58122281,0.68356525,0.70002582
4113,-0.1196954,1.45912984,0.00279019,-2.6352045,82.55243,0.46417544,0.62682439,0.78919172,0.85740501,0.86598233
4114,-0.0060324,2.36914699,0.11198932,-0.9661624,41.2492151,0.50924565,0.66092344,0.80797051,0.86155541,0.86885563
4115,0.09782716,2.82392865,0.84397753,-0.4500204,33.5892738,0.62166713,0.79046339,0.90806822,0.9371696,0.94180423
4116,0.09884666,2.63003241,-0.3175604,-2.9040416,64.0156259,0.39596639,0.5551748,0.77407879,0.84833897,0.85750002
4117,0.50844567,0.8957202,0.01256752,0.70089003,51.1122458,0.5345102,0.5368029,0.55759892,0.67433151,0.69157402
4118,-0.4868862,1.82283143,0.56715884,-0.2181633,54.7152542,0.44480881,0.58094928,0.74272034,0.82822747,0.83838388
4119,0.21172807,2.26183152,0.46616433,-2.1140266,-8.654142,0.46736219,0.64329123,0.87420412,0.91558543,0.92113345
4120,-0.3674641,2.2101255,0.22602531,-1.290515,17.9490583,0.33992268,0.56248337,0.64358697,0.74970497,0.76378483
4122,0.23671505,1.05226813,0.23010891,-2.6702376,4.54242894,0.56906198,0.78313363,0.93156489,0.95854219,0.96212903
4124,0.24230942,2.77438685,0.38940694,-2.0949213,42.6086423,0.50647461,0.63206604,0.87161538,0.91426794,0.9206024
4125,-0.0751611,2.10671965,0.23709922,-1.9540792,1.41360691,0.44372391,0.60130272,0.79106556,0.85935829,0.86471112
4126,0.61779768,2.05507985,0.0735795,-1.7066549,29.4352032,0.52073491,0.65695228,0.32354138,0.34683383,0.37710047
4127,0.109702,3.62940272,0.07357754,-1.706647,29.438111,0.55021039,0.68867223,0.32354138,0.34683383,0.37710047
4129,0.12019965,1.30514729,-0.0164271,-0.1790993,-16.609119,0.93294219,0.80719646,0.89675169,0.92366483,0.93440684
4130,0.15722121,0.76532457,0.40802847,-1.9398261,95.1604407,0.34309927,0.46118516,0.56132045,0.67624784,0.69350343
4131,0.20596254,1.87104841,0.16462438,-2.2233003,56.9962923,0.45854768,0.63962375,0.83976051,0.89389097,0.90071004
4132,0.01112742,1.41000152,-0.0947662,-0.8559574,2.71361349,0.3995449,0.5630355,0.79032855,0.86377745,0.87021938
4133,0.19762831,1.14155135,0.44738478,-2.4323872,56.3032857,0.41995076,0.57514273,0.77965009,0.85359327,0.86254714
4134,1.02381303,1.01206217,0.27785709,-2.3860497,119.340361,0.38514863,0.55394832,0.56251566,0.67692415,0.69422948
4135,0.71288061,-0.0135964,0.52012188,-0.1238747,25.4698748,0.62868244,0.74011017,0.89014606,0.92963872,0.93487144
4136,0.67495251,0.97546558,1.014599,-3.974116,-54.727529,0.26957662,0.48913501,0.66070251,0.76559656,0.77948598
4137,0.04614669,0.95191353,0.23476484,-2.5835792,89.63829,0.43355369,0.58701711,0.56457765,0.67787649,0.69472828
4138,-0.3542309,0.79958306,0.64840836,-1.3686969,7.90305269,0.62661667,0.76329531,0.8873909,0.92037499,0.92610818
4140,-0.4967203,1.43420554,-0.3366267,-0.5377838,66.3101108,0.55072645,0.66046045,0.80165626,0.85892044,0.86694682
4141,-0.69836,1.31892503,0.33274957,0.23984327,22.5757379,0.39973755,0.5645846,0.78563213,0.85218793,0.86067173
4142,0.19004292,1.79896123,0.84491853,1.04302349,-8.6687174,0.49684163,0.66172778,0.82495969,0.88118815,0.89014478
4143,-0.040891,1.90781075,0.14073162,0.50510023,60.1922863,0.43992029,0.58129876,0.72441575,0.79758055,0.80820622
4144,-0.5232164,1.9265849,0.56775656,1.30550749,60.8185109,0.57833365,0.74342184,0.86394535,0.90537256,0.91109702
4145,-1.0359889,2.34123787,0.15268698,-2.1830842,42.3924022,0.60189649,0.73816498,0.85309872,0.89582338,0.90359959
4146,-0.1206755,1.99742282,0.29115902,-1.1008858,43.5275068,0.61255487,0.71090575,0.81032986,0.85956564,0.866846
4147,-0.8898235,1.03916193,0.29419489,0.86099888,-46.245596,0.62585315,0.70910945,0.82520457,0.87074471,0.87784386
4148,0.21005495,1.51817034,-0.129052,1.7958576,-5.0128204,0.53212623,0.60117321,0.75360878,0.81552376,0.82488842
4149,0.41334273,2.45445095,0.30261747,1.30915817,18.9002993,0.66382438,0.78786062,0.87573037,0.90934181,0.91580616
4150,-0.0073472,0.6890383,0.37408105,-1.3062224,59.4093334,0.41556673,0.59297684,0.56715136,0.67834639,0.6948909
4153,0.19672051,0.76456226,-0.2759619,-2.0661155,21.0596397,0.42254516,0.59558101,0.5657324,0.67673493,0.69336109
4155,-0.2294158,1.34845127,0.28443161,-1.4155818,60.3328969,0.53532518,0.60279937,0.57480697,0.68222777,0.69846901
4157,-0.2226904,0.71327173,0.15146406,-0.173258,6.95958601,0.43904446,0.56404223,0.56526903,0.67546757,0.69326709
4158,-0.0440601,-0.1079579,0.34622188,-2.4519129,22.9247271,0.45795853,0.62421401,0.74779271,0.84342051,0.85316268
4160,0.03617024,1.04310735,0.7301357,-2.5457896,2.86434829,0.34671165,0.52444864,0.70671138,0.78791825,0.79908563
4161,-0.0931975,0.57132787,1.01603568,-1.283029,-39.698781,0.43340843,0.63063135,0.59422755,0.74263398,0.6382232
4162,-0.6166903,-0.4239493,0.19770126,0.42328878,33.802913,0.40331249,0.58053166,0.60395681,0.81110093,0.82895504
4163,-0.2282469,2.24679791,1.30116262,-0.1140918,15.9901737,0.57349784,0.67847279,0.85932392,0.9062849,0.92140848
4164,0.11570131,0.49397262,0.44288997,-0.2354759,36.3418028,0.30343327,0.41931517,0.72243441,0.809287,0.82253232
4165,0.43811901,0.10707035,1.27492734,-2.2369236,-16.835099,0.36927954,0.5624092,0.66246493,0.79608927,0.83015522
4166,-0.1944968,1.27966167,0.19402895,-0.8455961,46.1341356,0.47184202,0.50799141,0.59832723,0.66734994,0.74493855
4167,0.40127927,1.06080231,0.13792996,-0.0655798,40.5986641,0.53125801,0.53626154,0.62561629,0.66733677,0.75761723
4168,0.2770233,2.16504517,0.21424781,-2.4857748,50.5624454,0.45216119,0.62726696,0.76735758,0.83325701,0.8420399
4169,-0.3253336,1.4298647,-0.0696667,-0.5133823,17.7907951,0.75890701,0.70419983,0.91736591,0.94651188,0.954776
4170,-0.1912535,0.06582066,1.59928874,-0.5033321,0.46664615,0.49685867,0.64316512,0.63227517,0.75422869,0.77877377
4171,-0.1478183,1.26482257,1.97320264,0.23319238,29.0952941,0.41135743,0.56377649,0.62784359,0.77125378,0.80672814
4173,-0.2696146,2.2085209,0.4755106,-1.6645419,5.09678634,0.30763147,0.4834762,0.73222213,0.8217157,0.83273161
4174,0.08602532,2.04475437,0.15027432,-2.5202225,-17.373238,0.35922365,0.57651128,0.63425362,0.74433262,0.78843419
4175,-0.0445193,2.08062504,0.66379327,-2.7079547,27.8160105,0.49693362,0.66612664,0.83482369,0.74503527,0.89257857
4176,0.04575855,1.70942519,0.91715007,-2.8175984,-22.007817,0.41494053,0.59271088,0.68909752,0.77751743,0.79006154
4177,0.04907528,2.81007827,0.09041188,-4.0294076,-21.293276,0.3762226,0.57319383,0.78221054,0.84749501,0.85627009
4178,0.62702193,2.96935257,0.56142446,-2.3865133,-12.605969,0.35006739,0.56359847,0.77412963,0.84667142,0.85831401
4179,-0.1567931,3.291215,0.55985679,-1.4930017,-18.901679,0.45464437,0.65808582,0.83318349,0.88838274,0.89557691
4180,-0.3580685,1.94888901,0.50381295,0.31757438,-13.375336,0.56828009,0.75377523,0.54968228,0.66956163,0.87613456
4182,1.45324293,2.55533167,0.47061133,-2.0922719,30.7783299,0.36315413,0.55145003,0.71855676,0.80453987,0.81116211
4184,0.45585595,2.85446072,0.247128,-3.9468303,19.6878212,0.36060782,0.53623262,0.64465403,0.67345958,0.75180808
4185,0.68379428,2.11156873,0.65735608,-2.6958377,-48.724053,0.57743815,0.7118277,0.5569417,0.67331961,0.6910216
4187,-0.5912277,-0.690423,0.71134221,0.75383739,-30.213077,0.53317238,0.69796812,0.56235272,0.78264436,0.80232221
4188,-0.3109363,0.64477142,-0.2146931,-2.5797964,70.6859446,0.43528403,0.54270294,0.56353868,0.6763604,0.69334548
4189,0.28640236,2.33331905,0.33965025,-2.6938912,85.4854718,0.56173139,0.70642551,0.90029924,0.93516605,0.94058731
4191,0.34429912,1.84804209,-0.1394971,0.23247987,77.8826342,0.39460208,0.59720229,0.83486566,0.71572111,0.89623024
4192,-0.3968196,0.64227743,0.37170723,-2.849196,-14.900589,0.37562311,0.56350918,0.83089446,0.72362138,0.8928958
4193,-0.1931297,1.65745178,0.12959748,-2.8679948,26.9396324,0.38471108,0.63632087,0.77044225,0.84531378,0.8548342
4195,0.5593233,2.66887785,0.67587067,-3.3630136,-7.5247117,0.32601537,0.50270885,0.69094306,0.77986475,0.79214414
4197,-0.1898999,0.6110437,0.77307325,-1.4732156,20.257842,0.437839,0.59143954,0.7718765,0.85065631,0.86011002
4198,-0.1068162,1.31973726,-0.6084485,-2.2871712,70.358309,0.39290102,0.58429929,0.52550776,0.65000342,0.68181978
4199,-0.2310808,-0.407582,1.08117078,-0.8572842,42.9697236,0.44881222,0.58956354,0.64511395,0.7616709,0.7750145
4200,0.12330951,0.26139919,0.79634871,-1.2093841,24.3813071,0.47725043,0.63562828,0.62059254,0.75767873,0.78938127
4201,0.09618308,-0.2945339,0.68649366,-0.5995023,1.26674633,0.52163693,0.67223073,0.68393645,0.83983385,0.85420118
4202,0.20687718,0.2165957,0.56770516,-2.6240698,36.8838806,0.42629837,0.56620007,0.68735944,0.78383948,0.79649245
4203,1.17842228,0.34396019,-0.7753804,6.11901073,79.8186184,0.73677893,0.8501809,0.9398126,0.9591191,0.96314667
4205,1.74672433,1.96475798,-0.2177014,0.38630274,76.6625668,0.31627993,0.55166086,0.7169024,0.80552562,0.81678771
4206,-0.5904913,2.03832431,0.25899797,4.03321418,19.1051716,0.51241769,0.69884043,0.8393544,0.88754714,0.89500076
4208,0.51495188,1.47073425,-0.0524858,-0.9933844,26.4070041,0.40287754,0.53980034,0.56546298,0.67571015,0.69217088
4209,1.24031252,2.23580447,0.66356425,-0.8701692,-3.1992474,0.83942714,0.9185337,0.9572762,0.97022551,0.97386139
4210,-0.3792695,0.36685343,0.61289028,-1.0287186,42.4195815,0.38561907,0.58097821,0.76357436,0.83493914,0.84424324
4211,1.00970681,0.31922639,-0.1073046,2.18001519,75.4516902,0.48466605,0.6513925,0.74814418,0.8217958,0.83284812
4212,0.26282333,1.55698737,-0.0695827,1.35578521,13.5635233,0.66765062,0.80718155,0.89316973,0.92517313,0.93029233
4213,0.74878538,-1.1279467,-0.207998,0.79065969,34.9539233,0.75056557,0.87284268,0.94323072,0.96149078,0.96511864
4214,1.26545549,-0.7954282,0.33282755,0.56562969,46.2717309,0.79630916,0.88719187,0.94440473,0.96213129,0.9659432
4217,1.00481756,3.03723539,0.38558104,-1.6386535,7.32349717,0.34428316,0.59503394,0.72454124,0.81516043,0.82659978
4221,-0.0049474,1.57040584,0.03670822,-0.0476817,63.4595744,0.61890094,0.72437603,0.56673014,0.67654428,0.69293985
4222,0.30887913,3.51110917,0.34134457,-2.2021498,56.4364823,0.5090758,0.63430914,0.55533137,0.67387732,0.69114115
4224,0.22300366,1.00331549,0.04710894,-3.3520851,28.3104821,0.40188926,0.59020651,0.57393348,0.6820148,0.69822061
4225,-0.9319927,0.37320494,0.21935103,-2.5950825,16.5322737,0.4223496,0.53539782,0.56153641,0.67630559,0.69359889
4226,-0.4285358,2.39564839,-0.3720512,-0.3073777,27.0578221,0.71485449,0.85731883,0.94004883,0.95853296,0.96183022
4227,-0.4867644,1.36647583,0.12893366,-0.7136606,-0.6416509,0.44002201,0.55011208,0.56523958,0.67582843,0.69230691
4228,-0.4548536,2.67729197,-0.5656525,-1.2506558,30.5068806,0.40236564,0.55009446,0.56650513,0.67852758,0.69522352
4229,0.18781275,-0.228886,0.2950527,-1.5602403,52.8329184,0.45347435,0.54419164,0.5607484,0.67591936,0.69290897
4230,-0.3107058,0.92242194,1.06450837,-1.6131597,-27.007167,0.41053757,0.56019501,0.67603838,0.79373831,0.79690231
4231,-0.1631774,1.95487351,-0.1497722,-1.1853608,53.6692013,0.4884717,0.56226551,0.31065075,0.35795637,0.37274944
4232,-0.2382512,1.66748851,0.03641831,1.03772727,21.8157255,0.42782706,0.59395758,0.53725552,0.66480598,0.68331509
4233,0.16768094,1.19863715,0.65358997,-3.2126774,22.6993701,0.30136502,0.55721933,0.69983415,0.80200747,0.81425584
4234,0.06358757,1.42892535,0.12641085,-0.2311736,50.1404709,0.39176885,0.56421229,0.57132092,0.67987483,0.69627835
4236,0.51032151,0.96645522,1.66700837,-0.0877901,29.18837,0.95640284,0.90936694,0.93007801,0.94629851,0.95674937
4237,-0.244967,-0.7134471,-0.2583339,-1.6478824,40.0923232,0.41224301,0.52896379,0.54205801,0.66417222,0.68194137
4238,-0.3255513,0.56760757,0.33616061,-5.0685078,29.7767096,0.44913416,0.56109339,0.54565623,0.66986301,0.68793885
4239,0.6042759,2.04679675,0.1975827,-2.7764008,37.8392308,0.45906094,0.5925732,0.32580061,0.3666373,0.38351821
4240,1.01456573,2.14351009,0.1975827,-2.7764008,37.8392308,0.43187234,0.6084855,0.32580061,0.3666373,0.38351821
4241,-0.1575042,1.41264705,-0.1923339,0.17357073,40.4829039,0.44062266,0.56120867,0.38613283,0.40236384,0.42404594
4242,-0.7176409,2.03384974,-0.1923339,0.17357073,40.4829039,0.52089252,0.5830617,0.38613283,0.40236384,0.42404594
4243,0.61434921,0.45956484,0.11158017,-1.6721309,35.6539403,0.53013308,0.59990169,0.37786588,0.39780835,0.41862296
4244,0.39077225,1.90491164,0.11158017,-1.6721309,35.6539403,0.4997984,0.55960059,0.37786588,0.39780835,0.41862296
4245,0.91343956,1.28091809,0.11158035,-1.6721258,35.6517109,0.45288492,0.60092751,0.37786588,0.39780835,0.41862296
4246,0.15020852,2.17344837,0.13212365,-1.3663252,49.7590196,0.41291721,0.59611904,0.50504983,0.65194051,0.67289943
4247,-0.1820271,1.80265812,-0.0594814,-1.1731947,44.0449128,0.41697297,0.53235818,0.38243818,0.39101379,0.42405997
4248,0.57113101,1.31987015,0.1770119,-4.1980253,-21.351205,0.42701205,0.59832767,0.5649155,0.67808535,0.69506302
4249,0.15561109,0.88192691,0.30726144,-1.9715814,22.3342498,0.41966165,0.57715559,0.69306151,0.79385039,0.8061541
4250,0.60912839,1.3405103,1.0421931,-0.5145153,31.1844309,0.93059064,0.71682919,0.79627919,0.82080002,0.87007891
4251,0.83094756,0.58435404,-0.2016179,-3.6160618,-16.706423,0.39497296,0.5705572,0.54706802,0.67034501,0.68835191
4252,0.50833717,0.24035229,0.03754262,-3.1939487,1.85818605,0.49733834,0.67686987,0.92701543,0.95198664,0.95534023
4254,-0.0944862,0.34670516,0.28717762,-2.4318846,58.8311865,0.43694747,0.61905471,0.54250471,0.66314161,0.68072981
4255,-0.053069,1.0070627,0.1693651,-2.187357,69.8950712,0.41422957,0.56609505,0.54247458,0.66310188,0.68072981
4256,-0.2874167,0.37165296,0.81069411,-0.7983126,30.3949824,0.44265881,0.59808459,0.66887342,0.76804908,0.78825127
4257,-0.3609024,0.1131319,0.342805,-1.2409358,-19.955995,0.39559239,0.58112926,0.62612788,0.77918695,0.79299207
4258,-0.5266631,1.24209892,0.3875548,-2.5322839,80.5294212,0.41041591,0.59415041,0.89659075,0.93278288,0.93756564
4259,0.56256644,1.29955571,0.37154715,-3.0964091,16.4080858,0.2861245,0.49298887,0.70022967,0.79574988,0.80782024
4260,0.58459726,2.3796674,0.06867137,-3.4872194,44.4676157,0.46099602,0.62793784,0.5596942,0.67618305,0.69332975
4261,-0.3840419,1.4268213,0.00607151,-0.878645,62.1268739,0.46272963,0.59478972,0.34647118,0.39172942,0.40020247
4262,-0.299009,1.0565992,0.23657947,-1.5921356,41.9045295,0.4199797,0.59465903,0.51765272,0.65748938,0.67805951
4263,0.76290496,0.59752683,-0.2221225,-2.099557,28.1598006,0.43725074,0.58082973,0.40374433,0.42825573,0.43690297
4264,-0.3186503,1.38688976,-0.0246666,-0.7397531,56.9595293,0.40178341,0.5606001,0.39329696,0.4081577,0.43269174
4265,-0.6221449,1.59941914,-0.1863053,-1.4384659,60.778047,0.4757872,0.63130572,0.35469016,0.37282955,0.40288138
4266,0.22050099,0.27017993,0.27945983,-1.5014183,36.0785388,0.47493073,0.55594426,0.36370442,0.38743291,0.40728996
4267,-0.1949856,1.05761458,-0.1734168,-1.6968103,45.1465926,0.38921695,0.56446088,0.32675493,0.3654448,0.3865602
4268,-0.2612983,1.11930896,-0.117047,-1.8601809,50.379188,0.43734949,0.57767878,0.3796262,0.39027403,0.42190118
4269,-0.7733072,0.70576223,-0.1841399,-1.0425255,33.1619142,0.43748952,0.57239386,0.52357674,0.65696169,0.67998619
4270,-0.8429057,0.75873722,-0.2148769,-1.483449,30.2510281,0.48943525,0.57262431,0.35840311,0.3929523,0.40916051
4271,-0.1478799,0.9007579,0.09998971,-2.3382057,38.0552232,0.41804144,0.53492114,0.5552584,0.67176128,0.68875891
4272,0.36563968,2.17122425,0.04516581,-1.1090023,30.8500191,0.38385154,0.55375278,0.55227648,0.67029231,0.68741292
4273,-0.2087354,2.22559613,0.56992491,-3.0184812,41.3828258,0.40699282,0.58789383,0.74556253,0.82090918,0.83085212
4274,-0.7812023,1.29073878,0.21965274,-3.2913016,35.2545127,0.47041908,0.62791852,0.56845984,0.67883939,0.6954931
4275,-0.5474958,1.89110718,0.2189856,-2.7591153,26.6313288,0.47352122,0.5204597,0.56845963,0.67883331,0.6954931
4276,1.81144459,2.6200718,-0.270751,-0.1856982,67.9078052,0.42250546,0.56729523,0.92168709,0.949392,0.95337847
4277,1.57956857,3.1537847,0.65226399,-2.6096618,27.780451,0.71575297,0.84782615,0.94298217,0.96062576,0.96353585
4278,1.03969028,2.26367745,0.43194552,-1.9305609,51.4641961,0.44267298,0.55087679,0.71421505,0.79470524,0.80669775
4279,-0.8783334,0.77992483,1.06036341,1.58922272,27.227771,0.6598198,0.73888068,0.91084332,0.94125246,0.95243457
4280,-0.2380556,-0.185787,0.74747706,-0.769182,17.3890344,0.51474099,0.65581236,0.63840144,0.78403825,0.80010372
4281,-0.9644369,1.40093825,0.92516947,0.20131324,25.0660699,0.39429028,0.55770187,0.60666181,0.74856955,0.76387286
4282,-0.2546541,1.72968364,0.18977946,-0.0343998,22.7806962,0.48304763,0.60315349,0.7267247,0.81102848,0.82713592
4283,0.34902122,3.54633361,0.38128488,-3.6034687,1.36917013,0.86868614,0.91552525,0.95922372,0.97073576,0.97384046
4284,-0.1677319,4.86698275,0.22715746,-3.8935026,36.5401308,0.63007338,0.72365894,0.81105783,0.85361609,0.86056248
4285,1.12025207,0.30447531,0.27404645,-0.7905441,27.5064307,0.38751049,0.56631196,0.55819792,0.67249308,0.68946312
4286,-0.3157704,1.53891549,-0.1034677,-3.8262779,7.84940995,0.43341265,0.60681103,0.56364052,0.67780239,0.69438339
4287,-1.0201917,2.10808313,0.17073843,-3.523847,28.9794233,0.46122522,0.64066251,0.7893949,0.86060901,0.86938751
4288,-0.8213767,2.12929564,0.03784417,-1.8779918,45.0825784,0.48160913,0.6368178,0.56210517,0.67628533,0.69332827
4289,1.19068151,0.30616813,1.17859849,0.60215128,-20.38476,0.42472115,0.5852273,0.59240375,0.72069076,0.73739959
4290,-0.088848,1.24169928,0.7526462,-0.9809476,11.7478402,0.49034945,0.6800879,0.71022982,0.81403962,0.82705398
4291,-0.736889,2.07225221,0.6214526,1.58109752,-16.3922,0.56222199,0.70435724,0.69971386,0.81975688,0.84172311
4292,-0.7414154,1.11488766,1.44959829,0.79768296,-21.519456,0.5109585,0.65981812,0.69075096,0.81082988,0.82443677
4293,0.2172596,0.3240654,-0.0386512,-0.8103737,-12.001126,0.48953183,0.65659082,0.69956069,0.81782018,0.82947361
4294,0.2465347,2.61309857,0.2169387,-2.8911179,62.2119507,0.59172966,0.70438536,0.88139382,0.92317263,0.92870952
4295,0.21047252,1.50568252,-0.0468307,-1.9029426,80.1869177,0.39448594,0.56964081,0.55459514,0.66953755,0.68690308
4296,-0.1604538,1.81588851,-0.0306902,-1.1013223,48.4339191,0.44108468,0.55244909,0.36266948,0.3850663,0.41041021
4297,-0.1203217,2.79463852,-0.0306902,-1.1013223,48.4339191,0.42667937,0.57490309,0.36266948,0.3850663,0.41041021
4298,0.27528019,0.38399825,0.09574861,-1.8401438,47.2125619,0.45511833,0.60302705,0.53690231,0.65885767,0.68407646
